SpecificDate,Route,DeliveryDay,Store,City,MilesFromBoulder,ItemCode,Product,PredictedDemand,RecommendedDrop,CurrentDrop,SKUTier,RiskFlag,ShelfCap,ChangeFromCurrent
2026-03-31,758,Wednesday,Safeway *SBT #2792-Main,Conifer,30,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,9450,CO RO GF SOURDOUGH,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,9602,CO RO GF Super Seed,2.0,2,1,STRONG,OK,4.0,1
2026-03-28,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2060,CO RO Honey Sweet,1.0,1,1,STRONG,OK,5.0,0
2026-03-28,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2100,CO RO Multigrain Oat,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-30,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,4120,CO RO THIN RM SOUR,1.0,1,2,STRONG,OK,4.0,-1
2026-03-21,758,Wednesday,Safeway *SBT #322-Jackson,Golden,30,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,9530,CO GF Briouche Loaf ,1.0,1,4,STRONG,OK,4.0,-3
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,9500,CO RO GF HOME ORIGI ,1.0,1,1,STRONG,OK,4.0,0
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,9450,CO RO GF SOURDOUGH  ,1.0,1,4,STRONG,OK,4.0,-3
2025-12-27,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,2060,CO RO Honey Sweet   ,2.0,2,1,MODERATE,WATCH,5.0,1
2025-12-27,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,2120,CO RO Rocky Mt Sour ,1.0,1,3,STRONG,OK,5.0,-2
2025-12-30,758,Friday,Safeway *SBT  #27-S. Kipling,Littleton,32,4120,CO RO THIN RM SOUR  ,3.0,1,4,STRONG,OK,4.0,-3
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,9530,CO GF Briouche Loaf ,3.0,3,1,STRONG,OK,4.0,2
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2160,CO RO 100% Bread WW ,4.0,4,1,STRONG,OK,5.0,3
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,9450,CO RO GF SOURDOUGH  ,3.0,3,2,STRONG,OK,4.0,1
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2060,CO RO Honey Sweet   ,3.0,3,1,STRONG,OK,5.0,2
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,2120,CO RO Rocky Mt Sour ,6.0,5,3,STRONG,OK,5.0,2
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,4120,CO RO THIN RM SOUR  ,3.0,1,4,STRONG,OK,4.0,-3
2025-12-29,758,Friday,Safeway *SBT  #2342-West Jewel,Lakewood,25,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,9530,CO GF Briouche Loaf ,1.0,1,3,STRONG,OK,4.0,-2
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,2160,CO RO 100% Bread WW ,1.0,1,0,STRONG,OK,5.0,1
2025-12-29,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,2040,CO RO Country Morn  ,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,9500,CO RO GF HOME ORIGI ,1.0,1,0,STRONG,OK,4.0,1
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,9450,CO RO GF SOURDOUGH  ,1.0,1,3,STRONG,OK,4.0,-2
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,9602,CO RO GF Super Seed ,1.0,1,3,MODERATE,WATCH,4.0,-2
2025-12-29,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,2060,CO RO Honey Sweet   ,1.0,1,3,STRONG,OK,5.0,-2
2025-12-29,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,2100,CO RO Multigrain Oat,3.0,3,3,MODERATE,WATCH,5.0,0
2025-12-29,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,2120,CO RO Rocky Mt Sour ,4.0,4,8,STRONG,OK,5.0,-4
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,4120,CO RO THIN RM SOUR  ,3.0,1,3,STRONG,OK,4.0,-2
2025-12-31,758,Friday,Safeway *SBT  #41-W. Alameda,Lakewood,25,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,9450,CO RO GF SOURDOUGH,1.0,1,1,STRONG,OK,4.0,0
2026-03-19,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2060,CO RO Honey Sweet,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,2120,CO RO Rocky Mt Sour,2.0,2,1,STRONG,OK,5.0,1
2026-03-30,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,4120,CO RO THIN RM SOUR,1.0,1,1,STRONG,OK,4.0,0
2026-03-28,758,Friday,Safeway *SBT #2342-West Jewel,Lakewood,25,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-26,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2160,CO RO 100% Bread WW,1.0,1,3,STRONG,OK,5.0,-2
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2040,CO RO Country Morn,3.0,3,4,MODERATE,WATCH,5.0,-1
2026-03-28,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2352,CO RO Crckd Wht Sour,1.0,1,3,MODERATE,WATCH,5.0,-2
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,9500,CO RO GF HOME ORIGI,3.0,3,4,STRONG,OK,4.0,-1
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,9450,CO RO GF SOURDOUGH,1.0,1,4,STRONG,OK,4.0,-3
2026-03-16,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2060,CO RO Honey Sweet,1.0,1,3,STRONG,OK,5.0,-2
2026-03-26,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2100,CO RO Multigrain Oat,1.0,1,4,MODERATE,WATCH,5.0,-3
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,2120,CO RO Rocky Mt Sour,2.0,2,4,STRONG,OK,5.0,-2
2026-03-30,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,4120,CO RO THIN RM SOUR,2.0,1,2,STRONG,OK,4.0,-1
2026-03-26,758,Friday,Safeway *SBT #41-W. Alameda,Lakewood,25,9531,GF BRIOCHE BURGER BZ,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2160,CO RO 100% Bread WW,3.0,3,2,STRONG,OK,5.0,1
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-17,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-17,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,9450,CO RO GF SOURDOUGH,2.0,2,2,STRONG,OK,4.0,0
2026-03-20,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,2120,CO RO Rocky Mt Sour,2.0,2,2,STRONG,OK,5.0,0
2026-03-20,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,4110,CO RO THIN HON WHT,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-27,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,4120,CO RO THIN RM SOUR,3.0,1,2,STRONG,OK,4.0,-1
2026-03-20,759,Monday,Safeway *SBT #390-Idaho Spring,Idaho Springs,30,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,759,Monday,Safeway *SBT #631 Vail,Vail,30,2160,CO RO 100% Bread WW,1.0,1,1,STRONG,OK,5.0,0
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,9450,CO RO GF SOURDOUGH,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-24,759,Monday,Safeway *SBT #631 Vail,Vail,30,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,2120,CO RO Rocky Mt Sour,6.0,5,2,STRONG,OK,5.0,3
2026-03-31,759,Monday,Safeway *SBT #631 Vail,Vail,30,4120,CO RO THIN RM SOUR,4.0,1,2,STRONG,OK,4.0,-1
2026-03-24,759,Monday,Safeway *SBT #631 Vail,Vail,30,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-20,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2160,CO RO 100% Bread WW,3.0,3,4,STRONG,OK,5.0,-1
2026-03-24,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-20,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2352,CO RO Crckd Wht Sour,3.0,3,2,MODERATE,WATCH,5.0,1
2026-03-20,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,9450,CO RO GF SOURDOUGH,1.0,1,2,STRONG,OK,4.0,-1
2026-03-20,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,9602,CO RO GF Super Seed,1.0,1,0,STRONG,OK,4.0,1
2026-03-24,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-20,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-31,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,2120,CO RO Rocky Mt Sour,9.0,5,4,STRONG,OK,5.0,1
2026-03-24,759,Monday,Safeway *SBT #836 Frisco,Frisco,30,4120,CO RO THIN RM SOUR,3.0,1,2,STRONG,OK,4.0,-1
2025-12-27,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,9530,CO GF Briouche Loaf ,2.0,2,2,STRONG,OK,4.0,0
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2160,CO RO 100% Bread WW ,10.0,5,4,STRONG,OK,5.0,1
2025-12-27,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-27,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,9450,CO RO GF SOURDOUGH  ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,9602,CO RO GF Super Seed ,2.0,2,0,MODERATE,WATCH,4.0,2
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2060,CO RO Honey Sweet   ,3.0,3,2,MODERATE,WATCH,5.0,1
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2100,CO RO Multigrain Oat,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,2120,CO RO Rocky Mt Sour ,5.0,5,8,STRONG,OK,5.0,-3
2025-12-27,759,Wednesday,Safeway *SBT  #1614-Corona St,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-27,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,9530,CO GF Briouche Loaf ,3.0,3,4,STRONG,OK,4.0,-1
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,2160,CO RO 100% Bread WW ,7.0,5,2,STRONG,OK,5.0,3
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,2040,CO RO Country Morn  ,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-27,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,9450,CO RO GF SOURDOUGH  ,3.0,3,4,STRONG,OK,4.0,-1
2025-12-27,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,9602,CO RO GF Super Seed ,3.0,3,4,STRONG,OK,4.0,-1
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,2060,CO RO Honey Sweet   ,3.0,3,1,STRONG,OK,5.0,2
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,2100,CO RO Multigrain Oat,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,2120,CO RO Rocky Mt Sour ,6.0,5,12,STRONG,OK,5.0,-7
2025-12-30,759,Wednesday,Safeway *SBT  #2246-Denver,Denver,28,4120,CO RO THIN RM SOUR  ,3.0,1,5,STRONG,OK,4.0,-4
2026-01-30,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2160,CO RO 100% Bread WW,4.0,4,0,STRONG,OK,5.0,4
2026-01-30,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-02-06,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-01-23,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9502,CO RO GF HOME MULTI,1.0,1,1,STRONG,OK,4.0,0
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,0,STRONG,OK,4.0,1
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9450,CO RO GF SOURDOUGH,1.0,1,0,STRONG,OK,4.0,1
2026-02-03,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2060,CO RO Honey Sweet,1.0,1,0,MODERATE,WATCH,5.0,1
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,2120,CO RO Rocky Mt Sour,7.0,5,0,STRONG,OK,5.0,5
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,4120,CO RO THIN RM SOUR,4.0,1,0,STRONG,OK,4.0,1
2026-02-10,759,Wednesday,Safeway *SBT #1248-Denver,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2040,CO RO Country Morn,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,9500,CO RO GF HOME ORIGI,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,9450,CO RO GF SOURDOUGH,6.0,4,0,STRONG,OK,4.0,4
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,9602,CO RO GF Super Seed,2.0,2,2,STRONG,OK,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2060,CO RO Honey Sweet,3.0,3,2,STRONG,OK,5.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,2120,CO RO Rocky Mt Sour,9.0,5,12,STRONG,OK,5.0,-7
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,4110,CO RO THIN HON WHT,2.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,4120,CO RO THIN RM SOUR,5.0,1,0,STRONG,OK,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1463-S. Downing,Denver,28,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2026-03-26,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-26,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,9450,CO RO GF SOURDOUGH,4.0,4,1,STRONG,OK,4.0,3
2026-03-26,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,9602,CO RO GF Super Seed,4.0,4,1,STRONG,OK,4.0,3
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2100,CO RO Multigrain Oat,4.0,4,2,MODERATE,WATCH,5.0,2
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,2120,CO RO Rocky Mt Sour,2.0,2,4,STRONG,OK,5.0,-2
2026-03-12,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,4110,CO RO THIN HON WHT,1.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,4120,CO RO THIN RM SOUR,6.0,1,4,STRONG,OK,4.0,-3
2026-03-26,759,Wednesday,Safeway *SBT #1614-Corona St,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2160,CO RO 100% Bread WW,3.0,3,0,STRONG,OK,5.0,3
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2352,CO RO Crckd Wht Sour,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,9450,CO RO GF SOURDOUGH,2.0,2,4,STRONG,OK,4.0,-2
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2060,CO RO Honey Sweet,2.0,2,2,STRONG,OK,5.0,0
2026-03-23,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,2120,CO RO Rocky Mt Sour,2.0,2,2,STRONG,OK,5.0,0
2026-03-23,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,4110,CO RO THIN HON WHT,3.0,1,2,MODERATE,WATCH,4.0,-1
2026-03-30,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,4120,CO RO THIN RM SOUR,3.0,1,2,STRONG,OK,4.0,-1
2026-03-23,759,Wednesday,Safeway *SBT #2246-Denver,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,9530,CO GF Briouche Loaf,3.0,3,1,STRONG,OK,4.0,2
2026-03-26,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
